epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,30,0,0.0,0.166039406783
2,30,0,0.0,0.190396904331
3,30,0,0.0,0.199105952363
4,30,0,0.0,0.158675976987
5,30,42,1.4,0.208121391165
6,30,239,7.96666666667,0.267675983652
7,30,226,7.53333333333,0.262580325278
8,30,340,11.3333333333,0.312329741763
9,30,364,12.1333333333,0.328224209417
10,30,297,9.9,0.345897151711
11,30,373,12.4333333333,0.356742934673
12,30,502,16.7333333333,0.380342220403
13,30,464,15.4666666667,0.351012395266
14,30,373,12.4333333333,0.421245341264
15,30,526,17.5333333333,0.395300986064
16,30,505,16.8333333333,0.371052115676
17,30,472,15.7333333333,0.412243716316
18,30,522,17.4,0.382329295059
19,30,591,19.7,0.385786278602
20,30,856,28.5333333333,0.364380675429
21,30,621,20.7,0.445634344015
22,30,769,25.6333333333,0.417152268956
23,30,979,32.6333333333,0.405108922487
24,30,645,21.5,0.39011664276
25,30,1329,44.3,0.429852204234
26,30,1067,35.5666666667,0.408171571451
27,30,1261,42.0333333333,0.433688195753
28,30,1094,36.4666666667,0.407220334243
29,30,1252,41.7333333333,0.424997650003
30,30,1242,41.4,0.415556100379
31,30,1885,62.8333333333,0.451223456371
32,30,1486,49.5333333333,0.504274656586
33,30,1730,57.6666666667,0.481837027967
34,30,1970,65.6666666667,0.441321517313
35,30,2120,70.6666666667,0.438897748147
36,30,2445,81.5,0.414922736669
37,30,2535,84.5,0.437630413552
38,30,2362,78.7333333333,0.478264949108
39,30,2804,93.4666666667,0.457485633283
40,30,1148,38.2666666667,0.492167638512
41,30,1528,50.9333333333,0.474273603698
42,30,1768,58.9333333333,0.500025934381
43,30,2844,94.8,0.437152109891
44,30,2127,70.9,0.477690220345
45,30,1453,48.4333333333,0.456308272406
46,30,3377,112.566666667,0.468710408872
47,30,1680,56.0,0.462641583383
48,30,3881,129.366666667,0.462219786271
49,30,4515,150.5,0.520151285408
50,30,2956,98.5333333333,0.4642438637
51,30,3716,123.866666667,0.50528677525
52,30,2780,92.6666666667,0.458423845787
53,30,2592,86.4,0.469716806998
54,30,3130,104.333333333,0.501984993685
55,30,1640,54.6666666667,0.445358290239
56,30,2803,93.4333333333,0.501257238425
57,30,2652,88.4,0.496877115266
58,30,2819,93.9666666667,0.508674853267
59,30,2745,91.5,0.446758448998
60,30,2792,93.0666666667,0.454052290614
61,30,3285,109.5,0.525634565558
62,30,3371,112.366666667,0.458901930456
63,30,3702,123.4,0.454487491958
64,30,3816,127.2,0.478767208913
65,30,4848,161.6,0.419892022298
66,30,4350,145.0,0.470869007837
67,30,4806,160.2,0.413790176813
68,30,2222,74.0666666667,0.459410117529
69,30,121,4.03333333333,0.481935984511
70,30,4664,155.466666667,0.487571835779
71,30,3968,132.266666667,0.500531610213
72,30,4448,148.266666667,0.467201777846
73,30,3549,118.3,0.448875295753
74,30,1548,51.6,0.501668317122
75,30,3428,114.266666667,0.470778642669
76,30,5346,178.2,0.456607047422
77,30,3984,132.8,0.469328585695
78,30,4010,133.666666667,0.411651681336
79,30,4646,154.866666667,0.458335907832
80,30,2266,75.5333333333,0.447051380146
81,30,3561,118.7,0.470289478339
82,30,4854,161.8,0.464315280523
83,30,3685,122.833333333,0.457099139951
84,30,3471,115.7,0.44884339341
85,30,4998,166.6,0.446228197496
86,30,4582,152.733333333,0.458136223229
87,30,1905,63.5,0.456464433456
88,30,5492,183.066666667,0.455670937747
89,30,3377,112.566666667,0.445206755428
90,30,4932,164.4,0.443313227808
91,30,3846,128.2,0.449021905931
92,30,5336,177.866666667,0.445279107606
93,30,4176,139.2,0.438012841577
94,30,2906,96.8666666667,0.429066693233
95,30,4046,134.866666667,0.470775200101
96,30,4966,165.533333333,0.477371161189
97,30,4648,154.933333333,0.441735857911
98,30,3456,115.2,0.436896074284
99,30,4624,154.133333333,0.457341011455
100,30,4853,161.766666667,0.450349212131
