epoch,num_episodes,total_reward,reward_per_epoch,mean_q
70,86,96440,1121.39534884,9.15920905126
71,80,93635,1170.4375,9.02137418812
72,80,92180,1152.25,9.04287788576
73,140,90435,645.964285714,8.84879326014
74,92,98715,1072.98913043,8.64941276027
75,100,101905,1019.05,8.54167123364
76,100,96430,964.3,8.64000449862
77,82,95305,1162.25609756,8.40956088966
78,99,103935,1049.84848485,8.39634317985
79,95,98575,1037.63157895,8.36391663367
80,106,90425,853.066037736,8.32414760478
81,92,95460,1037.60869565,8.19254665416
82,95,94105,990.578947368,8.40299655108
83,95,96690,1017.78947368,8.40666043138
84,98,94970,969.081632653,8.43916022066
85,99,102510,1035.45454545,8.37261203641
86,109,66670,611.651376147,8.29463445835
87,105,101965,971.095238095,8.30825244939
88,91,94610,1039.67032967,8.49384780405
89,97,97475,1004.89690722,8.39492181562
90,94,93060,990.0,8.61654910447
91,94,90795,965.904255319,8.60877958173
92,98,86710,884.795918367,8.70368690437
93,110,94245,856.772727273,8.65855645929
94,91,93255,1024.78021978,8.75744588412
95,98,95655,976.071428571,8.77620390974
96,106,98730,931.41509434,8.63490556394
97,98,82805,844.948979592,8.65399711525
98,108,95345,882.824074074,8.73639267076
99,92,100220,1089.34782609,8.63919641821
100,97,99440,1025.15463918,8.6965376984
101,105,103325,984.047619048,8.7749648809
102,81,101920,1258.27160494,8.84846548241
103,100,75395,753.95,9.0005115192
104,101,99065,980.841584158,8.90860868382
105,108,106885,989.675925926,8.64264155753
106,93,89140,958.494623656,8.62033520505
107,97,99085,1021.49484536,8.58246269943
108,86,99130,1152.6744186,8.69644814872
109,118,77160,653.898305085,8.45936415296
110,87,104200,1197.70114943,8.19442566663
111,90,92410,1026.77777778,8.15581105917
112,98,92020,938.979591837,8.16554533364
113,98,95130,970.714285714,8.2399687798
114,94,100655,1070.79787234,8.29033269655
115,85,89315,1050.76470588,8.45729633664
116,114,46885,411.271929825,8.62006330741
117,86,96120,1117.6744186,8.5730523228
118,106,96200,907.547169811,8.5781578737
119,119,73190,615.042016807,8.5655207238
120,85,94335,1109.82352941,8.56900164223
121,87,91675,1053.73563218,8.66569807406
122,100,94165,941.65,8.59714918816
123,96,101665,1059.01041667,8.66615908066
124,82,88935,1084.57317073,8.68772291324
125,94,95770,1018.82978723,8.66125542275
126,95,93495,984.157894737,8.60605781996
127,91,104745,1151.04395604,8.68091881683
128,96,97385,1014.42708333,8.72375363774
129,112,81415,726.919642857,8.67690748286
130,93,100280,1078.27956989,8.7300357607
131,89,91540,1028.53932584,8.71541898319
132,98,87580,893.673469388,8.61615744208
133,102,97725,958.088235294,8.54454305219
134,98,101715,1037.90816327,8.60971360411
135,86,100035,1163.19767442,8.61181922117
136,83,97455,1174.15662651,8.65994502027
137,84,90655,1079.22619048,8.68050922913
138,90,102110,1134.55555556,8.72510630133
139,88,101765,1156.42045455,8.72603818388
140,91,97795,1074.67032967,8.65992630982
141,100,96690,966.9,8.71491267104
142,98,93225,951.275510204,8.81868508684
143,90,99780,1108.66666667,8.88571683418
144,90,99260,1102.88888889,8.70010551222
145,105,94250,897.619047619,8.87876846092
146,92,99530,1081.84782609,8.80099926915
147,91,93395,1026.31868132,8.8342796037
148,95,101250,1065.78947368,8.76482755864
149,93,93235,1002.52688172,8.8135965306
150,97,100265,1033.65979381,8.67683291425
151,103,101010,980.67961165,8.70526496148
152,95,105765,1113.31578947,8.73111278851
153,94,104720,1114.04255319,8.82810082964
154,87,97805,1124.1954023,8.68494674923
155,83,91650,1104.21686747,8.75369374839
156,92,98005,1065.27173913,8.64914187049
157,94,98765,1050.69148936,8.68317181837
158,91,98285,1080.05494505,8.70972926485
159,103,101020,980.776699029,8.96088481394
160,90,76075,845.277777778,8.87907824317
161,95,103415,1088.57894737,8.79692690021
162,97,93535,964.278350515,8.66837177195
163,82,99445,1212.74390244,8.58002579474
164,85,95990,1129.29411765,8.54994818861
165,88,92975,1056.53409091,8.59792150892
166,84,77990,928.452380952,8.52730169574
167,111,87785,790.855855856,8.57525936216
168,98,106180,1083.46938776,8.69059381344
169,98,107020,1092.04081633,8.78707924887
170,109,89835,824.174311927,8.79726920851
171,101,95215,942.722772277,8.7969879117
172,97,105010,1082.57731959,8.78163983472
173,85,84750,997.058823529,8.61994047928
174,92,85935,934.076086957,8.60770860652
175,87,99065,1138.67816092,8.81151018394
176,86,92175,1071.80232558,8.73400647686
177,92,90085,979.184782609,8.73521796489
178,87,83320,957.701149425,8.75860031285
179,117,92100,787.179487179,8.93631070501
180,89,96555,1084.88764045,8.85426908838
181,86,104830,1218.95348837,8.67953133735
182,95,94295,992.578947368,8.89827305506
183,101,108100,1070.2970297,8.89749426572
184,91,105465,1158.95604396,8.75249150908
185,99,87180,880.606060606,8.80761494081
186,100,84505,845.05,8.87665010009
187,90,96165,1068.5,8.87341295913
188,93,95510,1026.98924731,8.74614619015
189,88,96400,1095.45454545,8.9027972694
190,115,104980,912.869565217,9.07182012176
191,80,71515,893.9375,9.08418820245
192,102,94115,922.696078431,9.11055743918
193,89,91250,1025.28089888,9.00102525271
194,93,98120,1055.05376344,9.02506217066
195,87,96580,1110.11494253,8.94981271448
196,92,107570,1169.23913043,8.97100636527
197,89,90485,1016.68539326,8.93233792152
198,88,101385,1152.10227273,9.07781121565
199,90,92090,1023.22222222,9.02446012626
200,101,104830,1037.92079208,9.01357323947
